date,openIssue
2022-11-04,62.0
2022-11-05,46.0
2022-11-06,29.0
2022-11-07,61.0
2022-11-08,54.0
2022-11-09,50.0
2022-11-10,63.0
2022-11-11,64.0
2022-11-12,39.0
2022-11-13,28.0
2022-11-14,53.0
2022-11-15,52.0
2022-11-16,59.0
2022-11-17,84.0
2022-11-18,62.0
2022-11-19,31.0
2022-11-20,12.0
2022-11-21,63.0
2022-11-22,61.0
2022-11-23,40.0
2022-11-24,59.0
2022-11-25,59.0
2022-11-26,24.0
2022-11-27,22.0
2022-11-28,76.0
2022-11-29,158.0
2022-11-30,75.0
2022-12-01,80.0
2022-12-02,48.0
2022-12-03,17.0
2022-12-04,31.0
2022-12-05,42.0
2022-12-06,65.0
2022-12-07,59.0
2022-12-08,95.0
2022-12-09,82.0
2022-12-10,41.0
2022-12-11,39.0
2022-12-12,76.0
2022-12-13,82.0
2022-12-14,60.0
2022-12-15,83.0
2022-12-16,68.0
2022-12-17,19.0
2022-12-18,24.0
2022-12-19,35.0
2022-12-20,67.0
2022-12-21,62.0
2022-12-22,52.0
2022-12-23,52.0
2022-12-24,25.0
2022-12-25,14.0
2022-12-26,35.0
2022-12-27,49.0
2022-12-28,42.0
2022-12-29,29.0
2022-12-30,33.0
2022-12-31,15.0
2023-01-01,31.0
2023-01-02,39.0
2023-01-03,84.0
2023-01-04,48.0
2023-01-05,46.0
2023-01-06,56.0
2023-01-07,38.0
2023-01-08,27.0
2023-01-09,61.0
2023-01-10,59.0
2023-01-11,70.0
2023-01-12,56.0
2023-01-13,49.0
2023-01-14,33.0
2023-01-15,35.0
2023-01-16,52.0
2023-01-17,56.0
2023-01-18,73.0
2023-01-19,55.0
2023-01-20,56.0
2023-01-21,34.0
2023-01-22,18.0
2023-01-23,79.0
2023-01-24,188.0
2023-01-25,88.0
2023-01-26,75.0
2023-01-27,60.0
2023-01-28,27.0
2023-01-29,25.0
2023-01-30,67.0
2023-01-31,58.0
2023-02-01,64.0
2023-02-02,85.0
2023-02-03,124.0
2023-02-04,54.0
2023-02-05,53.0
2023-02-06,81.0
2023-02-07,80.0
2023-02-08,100.0
2023-02-09,101.0
2023-02-10,79.0
2023-02-11,47.0
2023-02-12,45.0
2023-02-13,69.0
2023-02-14,82.0
2023-02-15,73.0
2023-02-16,100.0
2023-02-17,67.0
2023-02-18,34.0
2023-02-19,35.0
2023-02-20,45.0
2023-02-21,148.0
2023-02-22,101.0
2023-02-23,77.0
2023-02-24,60.0
2023-02-25,31.0
2023-02-26,29.0
2023-02-27,75.0
2023-02-28,65.0
2023-03-01,62.0
2023-03-02,100.0
2023-03-03,70.0
2023-03-04,32.0
2023-03-05,34.0
2023-03-06,89.0
2023-03-07,81.0
2023-03-08,75.0
2023-03-09,85.0
2023-03-10,87.0
2023-03-11,39.0
2023-03-12,39.0
2023-03-13,66.0
2023-03-14,71.0
2023-03-15,103.0
2023-03-16,70.0
2023-03-17,73.0
2023-03-18,36.0
2023-03-19,27.0
2023-03-20,76.0
2023-03-21,116.0
2023-03-22,89.0
2023-03-23,47.0
2023-03-24,72.0
2023-03-25,37.0
2023-03-26,35.0
2023-03-27,51.0
2023-03-28,37.0
2023-03-29,59.0
2023-03-30,63.0
2023-03-31,83.0
2023-04-01,45.0
2023-04-02,38.0
2023-04-03,74.0
2023-04-04,76.0
2023-04-05,86.0
2023-04-06,66.0
2023-04-07,57.0
2023-04-08,32.0
2023-04-09,30.0
2023-04-10,49.0
2023-04-11,47.0
2023-04-12,62.0
2023-04-13,52.0
2023-04-14,61.0
2023-04-15,30.0
2023-04-16,29.0
2023-04-17,52.0
2023-04-18,61.0
2023-04-19,59.0
2023-04-20,52.0
2023-04-21,70.0
2023-04-22,30.0
2023-04-23,33.0
2023-04-24,59.0
2023-04-25,93.0
2023-04-26,43.0
2023-04-27,58.0
2023-04-28,58.0
2023-04-29,28.0
2023-04-30,21.0
2023-05-01,28.0
2023-05-02,48.0
2023-05-03,50.0
2023-05-04,78.0
2023-05-05,61.0
2023-05-06,59.0
2023-05-07,28.0
2023-05-08,57.0
2023-05-09,72.0
2023-05-10,86.0
2023-05-11,66.0
2023-05-12,65.0
2023-05-13,44.0
2023-05-14,46.0
2023-05-15,68.0
2023-05-16,77.0
2023-05-17,74.0
2023-05-18,80.0
2023-05-19,39.0
2023-05-20,26.0
2023-05-21,33.0
2023-05-22,47.0
2023-05-23,49.0
2023-05-24,60.0
2023-05-25,56.0
2023-05-26,82.0
2023-05-27,35.0
2023-05-28,33.0
2023-05-29,42.0
2023-05-30,104.0
2023-05-31,61.0
2023-06-01,64.0
2023-06-02,58.0
2023-06-03,30.0
2023-06-04,28.0
2023-06-05,46.0
2023-06-06,53.0
2023-06-07,56.0
2023-06-08,57.0
2023-06-09,66.0
2023-06-10,40.0
2023-06-11,37.0
2023-06-12,57.0
2023-06-13,72.0
2023-06-14,75.0
2023-06-15,76.0
2023-06-16,75.0
2023-06-17,41.0
2023-06-18,36.0
2023-06-19,73.0
2023-06-20,53.0
2023-06-21,63.0
2023-06-22,66.0
2023-06-23,68.0
2023-06-24,40.0
2023-06-25,38.0
2023-06-26,67.0
2023-06-27,181.0
2023-06-28,68.0
2023-06-29,71.0
2023-06-30,67.0
2023-07-01,17.0
2023-07-02,41.0
2023-07-03,47.0
2023-07-04,34.0
2023-07-05,59.0
2023-07-06,73.0
2023-07-07,81.0
2023-07-08,38.0
2023-07-09,26.0
2023-07-10,74.0
2023-07-11,65.0
2023-07-12,75.0
2023-07-13,70.0
2023-07-14,58.0
2023-07-15,35.0
2023-07-16,20.0
2023-07-17,58.0
2023-07-18,57.0
2023-07-19,68.0
2023-07-20,72.0
2023-07-21,65.0
2023-07-22,30.0
2023-07-23,39.0
2023-07-24,60.0
2023-07-25,125.0
2023-07-26,74.0
2023-07-27,64.0
2023-07-28,63.0
2023-07-29,37.0
2023-07-30,27.0
2023-07-31,54.0
2023-08-01,50.0
2023-08-02,42.0
2023-08-03,51.0
2023-08-04,64.0
2023-08-05,43.0
2023-08-06,38.0
2023-08-07,66.0
2023-08-08,71.0
2023-08-09,70.0
2023-08-10,62.0
2023-08-11,57.0
2023-08-12,32.0
2023-08-13,35.0
2023-08-14,52.0
2023-08-15,45.0
2023-08-16,67.0
2023-08-17,49.0
2023-08-18,43.0
2023-08-19,29.0
2023-08-20,20.0
2023-08-21,60.0
2023-08-22,65.0
2023-08-23,57.0
2023-08-24,67.0
2023-08-25,56.0
2023-08-26,39.0
2023-08-27,20.0
2023-08-28,70.0
2023-08-29,144.0
2023-08-30,66.0
2023-08-31,58.0
2023-09-01,44.0
2023-09-02,29.0
2023-09-03,20.0
2023-09-04,56.0
2023-09-05,34.0
2023-09-06,63.0
2023-09-07,91.0
2023-09-08,86.0
2023-09-09,39.0
2023-09-10,24.0
2023-09-11,61.0
2023-09-12,70.0
2023-09-13,79.0
2023-09-14,73.0
2023-09-15,72.0
2023-09-16,30.0
2023-09-17,27.0
2023-09-18,70.0
2023-09-19,68.0
2023-09-20,59.0
2023-09-21,64.0
2023-09-22,60.0
2023-09-23,30.0
2023-09-24,39.0
2023-09-25,79.0
2023-09-26,140.0
2023-09-27,59.0
2023-09-28,64.0
2023-09-29,40.0
2023-09-30,28.0
2023-10-01,24.0
2023-10-02,50.0
2023-10-03,43.0
2023-10-04,57.0
2023-10-05,59.0
2023-10-06,53.0
2023-10-07,34.0
2023-10-08,23.0
2023-10-09,57.0
2023-10-10,71.0
2023-10-11,69.0
2023-10-12,75.0
2023-10-13,48.0
2023-10-14,24.0
2023-10-15,22.0
2023-10-16,46.0
2023-10-17,55.0
2023-10-18,61.0
2023-10-19,62.0
2023-10-20,48.0
2023-10-21,38.0
2023-10-22,26.0
2023-10-23,59.0
2023-10-24,158.0
2023-10-25,89.0
2023-10-26,77.0
2023-10-27,69.0
2023-10-28,30.0
2023-10-29,18.0
2023-10-30,64.0
2023-10-31,58.0
2023-11-01,44.0
2023-11-02,76.0
2023-11-03,89.0
2023-11-04,35.0
2023-11-05,31.0
2023-11-06,57.0
2023-11-07,58.0
2023-11-08,67.0
2023-11-09,54.0
2023-11-10,62.0
2023-11-11,43.0
2023-11-12,35.0
2023-11-13,65.0
2023-11-14,66.0
2023-11-15,60.0
2023-11-16,56.0
2023-11-17,49.0
2023-11-18,25.0
2023-11-19,28.0
2023-11-20,46.0
2023-11-21,62.0
2023-11-22,47.0
2023-11-23,48.0
2023-11-24,50.0
2023-11-25,29.0
2023-11-26,15.0
2023-11-27,67.0
2023-11-28,170.0
2023-11-29,78.0
2023-11-30,53.0
2023-12-01,50.0
2023-12-02,24.0
2023-12-03,19.0
2023-12-04,32.0
2023-12-05,52.0
2023-12-06,40.0
2023-12-07,34.0
2023-12-08,67.0
2023-12-09,37.0
2023-12-10,33.0
2023-12-11,67.0
2023-12-12,58.0
2023-12-13,59.0
2023-12-14,65.0
2023-12-15,71.0
2023-12-16,29.0
2023-12-17,17.0
2023-12-18,44.0
2023-12-19,51.0
2023-12-20,62.0
2023-12-21,40.0
2023-12-22,30.0
2023-12-23,27.0
2023-12-24,19.0
2023-12-25,17.0
2023-12-26,31.0
2023-12-27,43.0
2023-12-28,25.0
2023-12-29,17.0
2023-12-30,14.0
2023-12-31,15.0
2024-01-01,21.0
2024-01-02,19.0
2024-01-03,40.0
2024-01-04,67.0
2024-01-05,45.0
2024-01-06,20.0
2024-01-07,18.0
2024-01-08,49.0
2024-01-09,31.0
2024-01-10,51.0
2024-01-11,57.0
2024-01-12,55.0
2024-01-13,29.0
2024-01-14,29.0
2024-01-15,44.0
2024-01-16,46.0
2024-01-17,38.0
2024-01-18,49.0
2024-01-19,86.0
2024-01-20,30.0
2024-01-21,20.0
2024-01-22,73.0
2024-01-23,137.0
2024-01-24,82.0
2024-01-25,72.0
2024-01-26,51.0
2024-01-27,32.0
2024-01-28,18.0
2024-01-29,64.0
2024-01-30,57.0
2024-01-31,55.0
2024-02-01,73.0
2024-02-02,103.0
2024-02-03,38.0
2024-02-04,47.0
2024-02-05,90.0
2024-02-06,73.0
2024-02-07,62.0
2024-02-08,67.0
2024-02-09,55.0
2024-02-10,33.0
2024-02-11,29.0
2024-02-12,60.0
2024-02-13,69.0
2024-02-14,53.0
2024-02-15,45.0
2024-02-16,57.0
2024-02-17,33.0
2024-02-18,37.0
2024-02-19,74.0
2024-02-20,124.0
2024-02-21,68.0
2024-02-22,72.0
2024-02-23,64.0
2024-02-24,29.0
2024-02-25,24.0
2024-02-26,59.0
2024-02-27,47.0
2024-02-28,55.0
2024-02-29,50.0
2024-03-01,54.0
2024-03-02,48.0
2024-03-03,29.0
2024-03-04,73.0
2024-03-05,55.0
2024-03-06,60.0
2024-03-07,56.0
2024-03-08,70.0
2024-03-09,31.0
2024-03-10,30.0
2024-03-11,61.0
2024-03-12,96.0
2024-03-13,78.0
2024-03-14,73.0
2024-03-15,77.0
2024-03-16,33.0
2024-03-17,24.0
2024-03-18,43.0
2024-03-19,59.0
2024-03-20,65.0
2024-03-21,48.0
2024-03-22,81.0
2024-03-23,24.0
2024-03-24,26.0
2024-03-25,163.0
2024-03-26,52.0
2024-03-27,72.0
2024-03-28,60.0
2024-03-29,61.0
2024-03-30,30.0
2024-03-31,21.0
2024-04-01,42.0
2024-04-02,48.0
2024-04-03,57.0
2024-04-04,48.0
2024-04-05,65.0
2024-04-06,35.0
2024-04-07,38.0
2024-04-08,64.0
2024-04-09,56.0
2024-04-10,81.0
2024-04-11,51.0
2024-04-12,47.0
2024-04-13,34.0
2024-04-14,32.0
2024-04-15,51.0
2024-04-16,53.0
2024-04-17,56.0
2024-04-18,67.0
2024-04-19,57.0
2024-04-20,30.0
2024-04-21,17.0
2024-04-22,66.0
2024-04-23,153.0
2024-04-24,66.0
2024-04-25,56.0
2024-04-26,65.0
2024-04-27,39.0
2024-04-28,33.0
2024-04-29,47.0
2024-04-30,48.0
2024-05-01,44.0
2024-05-02,44.0
2024-05-03,64.0
2024-05-04,30.0
2024-05-05,20.0
2024-05-06,52.0
2024-05-07,49.0
2024-05-08,59.0
2024-05-09,70.0
2024-05-10,46.0
2024-05-11,30.0
2024-05-12,28.0
2024-05-13,40.0
2024-05-14,62.0
2024-05-15,54.0
2024-05-16,47.0
2024-05-17,44.0
2024-05-18,20.0
2024-05-19,16.0
2024-05-20,39.0
2024-05-21,56.0
2024-05-22,36.0
2024-05-23,49.0
2024-05-24,51.0
2024-05-25,37.0
2024-05-26,20.0
2024-05-27,47.0
2024-05-28,106.0
2024-05-29,63.0
2024-05-30,54.0
2024-05-31,48.0
2024-06-01,24.0
2024-06-02,24.0
2024-06-03,40.0
2024-06-04,51.0
2024-06-05,53.0
2024-06-06,101.0
2024-06-07,87.0
2024-06-08,35.0
2024-06-09,32.0
2024-06-10,57.0
2024-06-11,72.0
2024-06-12,365.0
2024-06-13,66.0
2024-06-14,72.0
2024-06-15,106.0
2024-06-16,134.0
2024-06-17,287.0
2024-06-18,196.0
2024-06-19,60.0
2024-06-20,71.0
2024-06-21,50.0
2024-06-22,32.0
2024-06-23,20.0
2024-06-24,495.0
2024-06-25,438.0
2024-06-26,297.0
2024-06-27,288.0
2024-06-28,115.0
2024-06-29,24.0
2024-06-30,30.0
2024-07-01,209.0
2024-07-02,141.0
2024-07-03,51.0
2024-07-04,77.0
2024-07-05,68.0
2024-07-06,120.0
2024-07-07,570.0
2024-07-08,186.0
2024-07-09,49.0
2024-07-10,73.0
2024-07-11,68.0
2024-07-12,46.0
2024-07-13,29.0
2024-07-14,20.0
2024-07-15,63.0
2024-07-16,72.0
2024-07-17,108.0
2024-07-18,84.0
2024-07-19,89.0
2024-07-20,41.0
2024-07-21,135.0
2024-07-22,322.0
2024-07-23,155.0
2024-07-24,61.0
2024-07-25,190.0
2024-07-26,128.0
2024-07-27,48.0
2024-07-28,21.0
2024-07-29,58.0
2024-07-30,68.0
2024-07-31,58.0
2024-08-01,59.0
2024-08-02,84.0
2024-08-03,31.0
2024-08-04,45.0
2024-08-05,99.0
2024-08-06,54.0
2024-08-07,55.0
2024-08-08,59.0
2024-08-09,72.0
2024-08-10,28.0
2024-08-11,23.0
2024-08-12,51.0
2024-08-13,54.0
2024-08-14,55.0
2024-08-15,61.0
2024-08-16,60.0
2024-08-17,36.0
2024-08-18,24.0
2024-08-19,49.0
2024-08-20,52.0
2024-08-21,56.0
2024-08-22,111.0
2024-08-23,74.0
2024-08-24,29.0
2024-08-25,17.0
2024-08-26,68.0
2024-08-27,175.0
2024-08-28,56.0
2024-08-29,109.0
2024-08-30,42.0
2024-08-31,23.0
2024-09-01,25.0
2024-09-02,44.0
2024-09-03,45.0
2024-09-04,95.0
2024-09-05,41.0
2024-09-06,76.0
2024-09-07,33.0
2024-09-08,25.0
2024-09-09,70.0
2024-09-10,75.0
2024-09-11,64.0
2024-09-12,59.0
2024-09-13,132.0
2024-09-14,21.0
2024-09-15,37.0
2024-09-16,60.0
2024-09-17,68.0
2024-09-18,58.0
2024-09-19,70.0
2024-09-20,73.0
2024-09-21,24.0
2024-09-22,27.0
2024-09-23,70.0
2024-09-24,151.0
2024-09-25,67.0
2024-09-26,63.0
2024-09-27,63.0
2024-09-28,15.0
2024-09-29,26.0
2024-09-30,33.0
2024-10-01,38.0
2024-10-02,45.0
2024-10-03,50.0
2024-10-04,57.0
2024-10-05,36.0
2024-10-06,37.0
2024-10-07,51.0
2024-10-08,62.0
2024-10-09,113.0
2024-10-10,60.0
2024-10-11,55.0
2024-10-12,31.0
2024-10-13,48.0
2024-10-14,58.0
2024-10-15,54.0
2024-10-16,45.0
2024-10-17,49.0
2024-10-18,58.0
2024-10-19,29.0
2024-10-20,27.0
2024-10-21,41.0
2024-10-22,65.0
2024-10-23,62.0
2024-10-24,49.0
2024-10-25,8.0
